location,latitude,longitude,forecast_issue_time,target_time,forecast_time_hours,start_step_hours,end_step_hours,control_forecast,ensemble_mean,ensemble_median,ensemble_min,ensemble_max,ensemble_spread,observed_rainfall_mm,control_error,ensemble_mean_error,absolute_control_error,absolute_ensemble_mean_error,event_significant,bust,bust_type,month,season,control_vs_ensemble,relative_spread,ensemble_range_ratio,forecast_intensity
Chennai,13.0827,80.2707,2000-01-30,2000-02-04 15:00:00,132,132,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0009536743164062,-0.0009536743164062,-0.0009536743164062,0.0009536743164062,0.0009536743164062,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-01-30,2000-02-04 21:00:00,138,138,141,0.17,0.094,0.0,0.0,0.3,0.3,0.0700950622558593,0.0999049377441407,0.0239049377441406,0.0999049377441407,0.0239049377441406,False,0,normal,2,winter,0.07600000000000001,1.5463917525773194,1.5463917525773194,0.094
Chennai,13.0827,80.2707,2000-01-30,2000-02-05 03:00:00,144,144,147,0.0,0.01,0.0,0.0,0.03,0.03,0.0944137573242187,-0.0944137573242187,-0.0844137573242187,0.0944137573242187,0.0844137573242187,False,0,normal,2,winter,-0.01,0.2727272727272727,0.2727272727272727,0.01
Chennai,13.0827,80.2707,2000-01-30,2000-02-05 09:00:00,150,150,153,0.0,0.06,0.0,0.0,0.2,0.2,0.1361370086669922,-0.1361370086669922,-0.0761370086669921,0.1361370086669922,0.0761370086669921,False,0,normal,2,winter,-0.06,1.25,1.25,0.06
Chennai,13.0827,80.2707,2000-01-30,2000-02-05 15:00:00,156,156,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0004768371582031,-0.0004768371582031,-0.0004768371582031,0.0004768371582031,0.0004768371582031,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-01-30,2000-02-05 21:00:00,162,162,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0033378601074218,-0.0033378601074218,-0.0033378601074218,0.0033378601074218,0.0033378601074218,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-01-30,2000-02-06 03:00:00,168,168,171,0.0,0.018,0.0,0.0,0.09,0.09,0.0548362731933593,-0.0548362731933593,-0.0368362731933593,0.0548362731933593,0.0368362731933593,False,0,normal,2,winter,-0.018,0.7627118644067796,0.7627118644067796,0.018
Chennai,13.0827,80.2707,2000-01-30,2000-02-06 09:00:00,174,174,177,0.0,0.0,0.0,0.0,0.0,0.0,1.0352134704589844,-1.0352134704589844,-1.0352134704589844,1.0352134704589844,1.0352134704589844,True,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-01-30,2000-02-06 15:00:00,180,180,183,0.0,0.006,0.0,0.0,0.03,0.03,0.0,0.0,0.006,0.0,0.006,False,0,normal,2,winter,-0.006,0.28301886792452824,0.28301886792452824,0.006
Chennai,13.0827,80.2707,2000-01-30,2000-02-06 21:00:00,186,186,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0033378601074218,-0.0033378601074218,-0.0033378601074218,0.0033378601074218,0.0033378601074218,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-01-30,2000-02-07 03:00:00,192,192,195,0.3,0.06,0.0,0.0,0.3,0.3,0.0748634338378906,0.2251365661621094,-0.0148634338378906,0.2251365661621094,0.0148634338378906,False,0,normal,2,winter,0.24,1.875,1.875,0.06
Chennai,13.0827,80.2707,2000-01-30,2000-02-07 09:00:00,198,198,201,0.0,0.428,0.0,0.0,2.14,2.14,0.0286102294921875,-0.0286102294921875,0.3993897705078125,0.0286102294921875,0.3993897705078125,False,0,normal,2,winter,-0.428,4.053030303030303,4.053030303030303,0.428
Chennai,13.0827,80.2707,2000-01-30,2000-02-07 15:00:00,204,204,207,0.0,0.04,0.0,0.0,0.2,0.2,0.0,0.0,0.04,0.0,0.04,False,0,normal,2,winter,-0.04,1.4285714285714286,1.4285714285714286,0.04
Chennai,13.0827,80.2707,2000-01-30,2000-02-07 21:00:00,210,210,213,0.01,0.106,0.0,0.0,0.52,0.52,0.02288818359375,-0.01288818359375,0.08311181640625,0.01288818359375,0.08311181640625,False,0,normal,2,winter,-0.096,2.524271844660194,2.524271844660194,0.106
Chennai,13.0827,80.2707,2000-01-30,2000-02-08 03:00:00,216,216,219,0.0,0.0,0.0,0.0,0.0,0.0,0.7238388061523438,-0.7238388061523438,-0.7238388061523438,0.7238388061523438,0.7238388061523438,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-01-30,2000-02-08 09:00:00,222,222,225,0.0,0.2,0.0,0.0,1.0,1.0,0.2121925354003906,-0.2121925354003906,-0.0121925354003905,0.2121925354003906,0.0121925354003905,False,0,normal,2,winter,-0.2,3.333333333333333,3.333333333333333,0.2
Chennai,13.0827,80.2707,2000-01-30,2000-02-08 15:00:00,228,228,231,0.01,0.002,0.0,0.0,0.01,0.01,0.0,0.01,0.002,0.01,0.002,False,0,normal,2,winter,0.008,0.09803921568627451,0.09803921568627451,0.002
Chennai,13.0827,80.2707,2000-01-30,2000-02-08 21:00:00,234,234,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0052452087402343,-0.0052452087402343,-0.0052452087402343,0.0052452087402343,0.0052452087402343,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-06 03:00:00,0,0,3,0.12,0.12,0.12,0.12,0.12,0.0,0.0548362731933593,0.0651637268066407,0.0651637268066407,0.0651637268066407,0.0651637268066407,False,0,normal,2,winter,0.0,0.0,0.0,0.12
Chennai,13.0827,80.2707,2000-02-06,2000-02-06 09:00:00,6,6,9,0.15,0.1,0.1,0.0,0.2,0.2,1.0352134704589844,-0.8852134704589844,-0.9352134704589844,0.8852134704589844,0.9352134704589844,True,0,normal,2,winter,0.04999999999999999,1.0,1.0,0.1
Chennai,13.0827,80.2707,2000-02-06,2000-02-06 15:00:00,12,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-06 21:00:00,18,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0033378601074218,-0.0033378601074218,-0.0033378601074218,0.0033378601074218,0.0033378601074218,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-07 03:00:00,24,24,27,0.01,0.226,0.01,0.0,1.1,1.1,0.0748634338378906,-0.0648634338378906,0.1511365661621094,0.0648634338378906,0.1511365661621094,False,0,normal,2,winter,-0.216,3.374233128834356,3.374233128834356,0.226
Chennai,13.0827,80.2707,2000-02-06,2000-02-07 09:00:00,30,30,33,0.07,0.12,0.07,0.0,0.39,0.39,0.0286102294921875,0.0413897705078125,0.0913897705078125,0.0413897705078125,0.0913897705078125,False,0,normal,2,winter,-0.04999999999999999,1.7727272727272727,1.7727272727272727,0.12
Chennai,13.0827,80.2707,2000-02-06,2000-02-07 15:00:00,36,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-07 21:00:00,42,42,45,0.0,0.0,0.0,0.0,0.0,0.0,0.02288818359375,-0.02288818359375,-0.02288818359375,0.02288818359375,0.02288818359375,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-08 03:00:00,48,48,51,0.0,0.0,0.0,0.0,0.0,0.0,0.7238388061523438,-0.7238388061523438,-0.7238388061523438,0.7238388061523438,0.7238388061523438,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-08 09:00:00,54,54,57,0.01,0.22,0.04,0.0,1.0,1.0,0.2121925354003906,-0.2021925354003906,0.0078074645996094,0.2021925354003906,0.0078074645996094,False,0,normal,2,winter,-0.21,3.125,3.125,0.22
Chennai,13.0827,80.2707,2000-02-06,2000-02-08 15:00:00,60,60,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-08 21:00:00,66,66,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0052452087402343,-0.0052452087402343,-0.0052452087402343,0.0052452087402343,0.0052452087402343,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-09 03:00:00,72,72,75,0.0,0.002,0.0,0.0,0.01,0.01,0.0514984130859375,-0.0514984130859375,-0.0494984130859375,0.0514984130859375,0.0494984130859375,False,0,normal,2,winter,-0.002,0.09803921568627451,0.09803921568627451,0.002
Chennai,13.0827,80.2707,2000-02-06,2000-02-09 09:00:00,78,78,81,0.0,0.124,0.0,0.0,0.6000000000000001,0.6000000000000001,0.0104904174804687,-0.0104904174804687,0.1135095825195313,0.0104904174804687,0.1135095825195313,False,0,normal,2,winter,-0.124,2.678571428571429,2.678571428571429,0.124
Chennai,13.0827,80.2707,2000-02-06,2000-02-09 15:00:00,84,84,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-09 21:00:00,90,90,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-10 03:00:00,96,96,99,0.0,0.006,0.0,0.0,0.03,0.03,0.0,0.0,0.006,0.0,0.006,False,0,normal,2,winter,-0.006,0.28301886792452824,0.28301886792452824,0.006
Chennai,13.0827,80.2707,2000-02-06,2000-02-10 09:00:00,102,102,105,0.0,0.02,0.0,0.0,0.1,0.1,0.0152587890625,-0.0152587890625,0.0047412109375,0.0152587890625,0.0047412109375,False,0,normal,2,winter,-0.02,0.8333333333333333,0.8333333333333333,0.02
Chennai,13.0827,80.2707,2000-02-06,2000-02-10 15:00:00,108,108,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-10 21:00:00,114,114,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-11 03:00:00,120,120,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0119209289550781,-0.0119209289550781,-0.0119209289550781,0.0119209289550781,0.0119209289550781,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-11 09:00:00,126,126,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0276565551757812,-0.0276565551757812,-0.0276565551757812,0.0276565551757812,0.0276565551757812,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-11 15:00:00,132,132,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-11 21:00:00,138,138,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-12 03:00:00,144,144,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-12 09:00:00,150,150,153,0.0,0.0,0.0,0.0,0.0,0.0,0.1139640808105468,-0.1139640808105468,-0.1139640808105468,0.1139640808105468,0.1139640808105468,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-12 15:00:00,156,156,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-12 21:00:00,162,162,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-13 03:00:00,168,168,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-13 09:00:00,174,174,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-13 15:00:00,180,180,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-13 21:00:00,186,186,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-14 03:00:00,192,192,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-14 09:00:00,198,198,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-14 15:00:00,204,204,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-14 21:00:00,210,210,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-15 03:00:00,216,216,219,0.0,0.01,0.0,0.0,0.05,0.05,0.0014305114746093,-0.0014305114746093,0.0085694885253907,0.0014305114746093,0.0085694885253907,False,0,normal,2,winter,-0.01,0.4545454545454546,0.4545454545454546,0.01
Chennai,13.0827,80.2707,2000-02-06,2000-02-15 09:00:00,222,222,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-15 15:00:00,228,228,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-06,2000-02-15 21:00:00,234,234,237,0.0,0.036,0.0,0.0,0.18,0.18,0.0209808349609375,-0.0209808349609375,0.0150191650390624,0.0209808349609375,0.0150191650390624,False,0,normal,2,winter,-0.036,1.3235294117647058,1.3235294117647058,0.036
Chennai,13.0827,80.2707,2000-02-24,2000-02-24 03:00:00,0,0,3,9.52,9.52,9.52,9.52,9.52,0.0,1.7862319946289062,7.733768005371093,7.733768005371093,7.733768005371093,7.733768005371093,True,1,magnitude_error,2,winter,0.0,0.0,0.0,9.52
Chennai,13.0827,80.2707,2000-02-24,2000-02-24 09:00:00,6,6,9,6.2,6.88,6.2,2.9000000000000004,10.9,8.0,2.7561187744140625,3.4438812255859377,4.123881225585937,3.4438812255859377,4.123881225585937,True,1,magnitude_error,2,winter,-0.6799999999999997,1.1461318051575933,1.1461318051575933,6.88
Chennai,13.0827,80.2707,2000-02-24,2000-02-24 15:00:00,12,12,15,4.3500000000000005,3.516,2.1,0.6000000000000001,9.2,8.6,1.1043548583984375,3.245645141601563,2.4116451416015625,3.245645141601563,2.4116451416015625,True,1,magnitude_error,2,winter,0.8340000000000005,2.3783185840707963,2.3783185840707963,3.516
Chennai,13.0827,80.2707,2000-02-24,2000-02-24 21:00:00,18,18,21,0.12,0.644,0.1,0.0,3.0,3.0,1.0709762573242188,-0.9509762573242188,-0.4269762573242187,0.9509762573242188,0.4269762573242187,True,0,normal,2,winter,-0.524,4.032258064516129,4.032258064516129,0.644
Chennai,13.0827,80.2707,2000-02-24,2000-02-25 03:00:00,24,24,27,2.03,3.306,3.4000000000000004,1.5,5.2,3.7,0.7724761962890625,1.2575238037109373,2.533523803710937,1.2575238037109373,2.533523803710937,True,0,normal,2,winter,-1.2760000000000002,1.086318261890781,1.086318261890781,3.306
Chennai,13.0827,80.2707,2000-02-24,2000-02-25 09:00:00,30,30,33,0.8,0.664,0.8,0.06,1.06,1.0,0.7042884826660156,0.0957115173339844,-0.0402884826660155,0.0957115173339844,0.0402884826660155,False,0,normal,2,winter,0.136,1.3089005235602094,1.3089005235602094,0.664
Chennai,13.0827,80.2707,2000-02-24,2000-02-25 15:00:00,36,36,39,0.67,0.518,0.67,0.02,1.0,0.98,0.3066062927246094,0.3633937072753906,0.2113937072753906,0.3633937072753906,0.2113937072753906,False,0,normal,2,winter,0.15200000000000002,1.5857605177993528,1.5857605177993528,0.518
Chennai,13.0827,80.2707,2000-02-24,2000-02-25 21:00:00,42,42,45,2.85,2.228,2.85,0.0,3.88,3.88,1.002788543701172,1.847211456298828,1.225211456298828,1.847211456298828,1.225211456298828,True,1,magnitude_error,2,winter,0.6219999999999999,1.6666666666666665,1.6666666666666665,2.228
Chennai,13.0827,80.2707,2000-02-24,2000-02-26 03:00:00,48,48,51,1.52,0.996,0.96,0.0,1.8,1.8,0.9746551513671876,0.5453448486328124,0.0213448486328123,0.5453448486328124,0.0213448486328123,True,0,normal,2,winter,0.524,1.6423357664233575,1.6423357664233575,0.996
Chennai,13.0827,80.2707,2000-02-24,2000-02-26 09:00:00,54,54,57,0.01,0.248,0.01,0.0,1.19,1.19,2.323150634765625,-2.313150634765625,-2.075150634765625,2.313150634765625,2.075150634765625,True,1,missed_event,2,winter,-0.238,3.4195402298850577,3.4195402298850577,0.248
Chennai,13.0827,80.2707,2000-02-24,2000-02-26 15:00:00,60,60,63,0.01,0.008,0.0,0.0,0.03,0.03,0.049591064453125,-0.039591064453125,-0.041591064453125,0.039591064453125,0.041591064453125,False,0,normal,2,winter,0.002,0.27777777777777773,0.27777777777777773,0.008
Chennai,13.0827,80.2707,2000-02-24,2000-02-26 21:00:00,66,66,69,0.07,0.254,0.0,0.0,1.2000000000000002,1.2000000000000002,1.194000244140625,-1.124000244140625,-0.940000244140625,1.124000244140625,0.940000244140625,True,0,normal,2,winter,-0.184,3.389830508474577,3.389830508474577,0.254
Chennai,13.0827,80.2707,2000-02-24,2000-02-27 03:00:00,72,72,75,0.04,0.29,0.1,0.01,1.1,1.09,0.6089210510253906,-0.5689210510253906,-0.3189210510253906,0.5689210510253906,0.3189210510253906,False,0,normal,2,winter,-0.24999999999999997,2.794871794871795,2.794871794871795,0.29
Chennai,13.0827,80.2707,2000-02-24,2000-02-27 09:00:00,78,78,81,0.0,0.186,0.0,0.0,0.92,0.92,1.3213157653808594,-1.3213157653808594,-1.1353157653808594,1.3213157653808594,1.1353157653808594,True,0,normal,2,winter,-0.186,3.2167832167832167,3.2167832167832167,0.186
Chennai,13.0827,80.2707,2000-02-24,2000-02-27 15:00:00,84,84,87,0.01,0.004,0.0,0.0,0.01,0.01,1.6856193542480469,-1.6756193542480469,-1.6816193542480469,1.6756193542480469,1.6816193542480469,True,1,missed_event,2,winter,0.006,0.09615384615384615,0.09615384615384615,0.004
Chennai,13.0827,80.2707,2000-02-24,2000-02-27 21:00:00,90,90,93,0.0,0.366,0.0,0.0,1.73,1.73,0.3490447998046875,-0.3490447998046875,0.0169552001953124,0.3490447998046875,0.0169552001953124,False,0,normal,2,winter,-0.366,3.7124463519313307,3.7124463519313307,0.366
Chennai,13.0827,80.2707,2000-02-24,2000-02-28 03:00:00,96,96,99,0.0,0.02,0.0,0.0,0.1,0.1,0.3352165222167969,-0.3352165222167969,-0.3152165222167968,0.3352165222167969,0.3152165222167968,False,0,normal,2,winter,-0.02,0.8333333333333333,0.8333333333333333,0.02
Chennai,13.0827,80.2707,2000-02-24,2000-02-28 09:00:00,102,102,105,0.0,0.0,0.0,0.0,0.0,0.0,0.225067138671875,-0.225067138671875,-0.225067138671875,0.225067138671875,0.225067138671875,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-02-28 15:00:00,108,108,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-02-28 21:00:00,114,114,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-02-29 03:00:00,120,120,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0014305114746093,-0.0014305114746093,-0.0014305114746093,0.0014305114746093,0.0014305114746093,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-02-29 09:00:00,126,126,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-02-29 15:00:00,132,132,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-02-29 21:00:00,138,138,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,2,winter,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-03-01 03:00:00,144,144,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-03-01 09:00:00,150,150,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-03-01 15:00:00,156,156,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-03-01 21:00:00,162,162,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-03-02 03:00:00,168,168,171,0.0,0.0,0.0,0.0,0.0,0.0,0.003814697265625,-0.003814697265625,-0.003814697265625,0.003814697265625,0.003814697265625,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-03-02 09:00:00,174,174,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-03-02 15:00:00,180,180,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-03-02 21:00:00,186,186,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-03-03 03:00:00,192,192,195,0.0,0.006,0.0,0.0,0.03,0.03,0.0,0.0,0.006,0.0,0.006,False,0,normal,3,summer,-0.006,0.28301886792452824,0.28301886792452824,0.006
Chennai,13.0827,80.2707,2000-02-24,2000-03-03 09:00:00,198,198,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-03-03 15:00:00,204,204,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-03-03 21:00:00,210,210,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-03-04 03:00:00,216,216,219,0.0,0.008,0.0,0.0,0.04,0.04,0.0,0.0,0.008,0.0,0.008,False,0,normal,3,summer,-0.008,0.37037037037037035,0.37037037037037035,0.008
Chennai,13.0827,80.2707,2000-02-24,2000-03-04 09:00:00,222,222,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-03-04 15:00:00,228,228,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-02-24,2000-03-04 21:00:00,234,234,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-03-13,2000-03-13 03:00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-03-13,2000-03-13 09:00:00,6,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-03-13,2000-03-13 15:00:00,12,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-03-13,2000-03-13 21:00:00,18,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-03-13,2000-03-14 03:00:00,24,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.003814697265625,-0.003814697265625,-0.003814697265625,0.003814697265625,0.003814697265625,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-03-13,2000-03-14 09:00:00,30,30,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-03-13,2000-03-14 15:00:00,36,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-03-13,2000-03-14 21:00:00,42,42,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,3,summer,0.0,0.0,0.0,0.0
